"","cuid","model","rcp","period","exp_weighted","exp_simple"
"365",309,"CNRM-CM5","rcp85","hist",0.155446195280927,0.105671993375154
"366",309,"CNRM-CM5","rcp85","early",0.188095282075704,0.14671819779187
"367",309,"CNRM-CM5","rcp85","mid",0.217407427069263,0.17341436856559
"368",309,"CNRM-CM5","rcp85","late",0.301893108273097,0.257726608655944
"369",309,"HadGEM2-ES","rcp45","hist",0.138545975782182,0.0887160530873282
"370",309,"HadGEM2-ES","rcp45","early",0.174096841985222,0.125667623852082
"371",309,"HadGEM2-ES","rcp45","mid",0.243282068149854,0.19670540424464
"372",309,"HadGEM2-ES","rcp45","late",0.255596522067506,0.22334155080731
"373",309,"HadGEM2-ES","rcp85","hist",0.13845897207199,0.0888995243545882
"374",309,"HadGEM2-ES","rcp85","early",0.182644680469496,0.140940477754462
"375",309,"HadGEM2-ES","rcp85","mid",0.244096331294399,0.211807597290673
"376",309,"HadGEM2-ES","rcp85","late",0.379933472746476,0.331726977246619
"377",309,"MPI-ESM-LR","rcp45","hist",0.139794701254147,0.0899304451869023
"378",309,"MPI-ESM-LR","rcp45","early",0.160481200109982,0.116948891408505
"379",309,"MPI-ESM-LR","rcp45","mid",0.195226940239653,0.145440653610582
"380",309,"MPI-ESM-LR","rcp45","late",0.201204338595234,0.155862028221322
"381",309,"MPI-ESM-LR","rcp85","hist",0.139667331754797,0.0899077492593415
"382",309,"MPI-ESM-LR","rcp85","early",0.173213962587215,0.127875776075264
"383",309,"MPI-ESM-LR","rcp85","mid",0.225853279250813,0.171044933862697
"384",309,"MPI-ESM-LR","rcp85","late",0.295154464628666,0.23589181071501
"385",310,"ACCESS1-0","rcp45","hist",0.182894736842105,0.193949061647957
"386",310,"ACCESS1-0","rcp45","early",0.223327612509535,0.259246130260611
"387",310,"ACCESS1-0","rcp45","mid",0.275327993897788,0.32304265478009
"388",310,"ACCESS1-0","rcp45","late",0.34673116633272,0.38361163177262
"389",310,"ACCESS1-0","rcp85","hist",0.18290236460717,0.194026961068881
"390",310,"ACCESS1-0","rcp85","early",0.233886346300534,0.268662753293585
"391",310,"ACCESS1-0","rcp85","mid",0.326293541825578,0.365552704378319
"392",310,"ACCESS1-0","rcp85","late",0.445147269026243,0.453998661760511
"393",310,"CanESM2","rcp45","hist",0.145696033562166,0.161068594630855
"394",310,"CanESM2","rcp45","early",0.195650902618866,0.233582734792899
"395",310,"CanESM2","rcp45","mid",0.254629417747267,0.281286514570997
"396",310,"CanESM2","rcp45","late",0.309435662274913,0.314737025155371
"397",310,"CanESM2","rcp85","hist",0.14587528604119,0.161803080576633
"398",310,"CanESM2","rcp85","early",0.200833968980422,0.234664576423084
"399",310,"CanESM2","rcp85","mid",0.296990846681922,0.305640017483831
"400",310,"CanESM2","rcp85","late",0.458247861651047,0.401083224506115
"401",310,"CCSM4","rcp45","hist",0.183685799644038,0.185705207453545
"402",310,"CCSM4","rcp45","early",0.250386473429952,0.243279934420457
"403",310,"CCSM4","rcp45","mid",0.290023518942283,0.282630183398101
"404",310,"CCSM4","rcp45","late",0.320533861614053,0.312146465172758
"405",310,"CCSM4","rcp85","hist",0.183727752351894,0.185688328803018
"406",310,"CCSM4","rcp85","early",0.274171434019832,0.271058986396912
"407",310,"CCSM4","rcp85","mid",0.340549834731757,0.323967127704056
"408",310,"CCSM4","rcp85","late",0.491974844966386,0.412409785984805
"409",310,"CNRM-CM5","rcp45","hist",0.152571828121027,0.173544568591785
"410",310,"CNRM-CM5","rcp45","early",0.178973112128146,0.221219099282966
"411",310,"CNRM-CM5","rcp45","mid",0.198470315280956,0.240544797668671
"412",310,"CNRM-CM5","rcp45","late",0.230363059592762,0.271862630267796
"413",310,"CNRM-CM5","rcp85","hist",0.152556572590898,0.173497257148147
"414",310,"CNRM-CM5","rcp85","early",0.189781973048563,0.231488726381841
"415",310,"CNRM-CM5","rcp85","mid",0.215951245868294,0.25915781291618
"416",310,"CNRM-CM5","rcp85","late",0.295809301318116,0.33388245618093
"417",310,"HadGEM2-ES","rcp45","hist",0.134610983981693,0.154950970906572
"418",310,"HadGEM2-ES","rcp45","early",0.177857869310959,0.216956819718483
"419",310,"HadGEM2-ES","rcp45","mid",0.246549389778795,0.278219247068385
"420",310,"HadGEM2-ES","rcp45","late",0.261511082602936,0.30672813670687
"421",310,"HadGEM2-ES","rcp85","hist",0.134866514111365,0.154325274000618
"422",310,"HadGEM2-ES","rcp85","early",0.187435163996949,0.228111086258878
"423",310,"HadGEM2-ES","rcp85","mid",0.250322273073989,0.299377228638272
"424",310,"HadGEM2-ES","rcp85","late",0.378843437465865,0.403506264580773
"425",310,"MPI-ESM-LR","rcp45","hist",0.141396834477498,0.166730790266879
"426",310,"MPI-ESM-LR","rcp45","early",0.162518433765573,0.202509561849431
"427",310,"MPI-ESM-LR","rcp45","mid",0.193215102974828,0.222301425341993
"428",310,"MPI-ESM-LR","rcp45","late",0.201243565836383,0.235933765624932
"429",310,"MPI-ESM-LR","rcp85","hist",0.141351067887109,0.166578090555468
"430",310,"MPI-ESM-LR","rcp85","early",0.174975845410628,0.209545588481919
"431",310,"MPI-ESM-LR","rcp85","mid",0.225856852275617,0.254883578099377
"432",310,"MPI-ESM-LR","rcp85","late",0.292854941771067,0.316731542118718
"433",311,"ACCESS1-0","rcp45","hist",0.169024503005086,0.149671537300377
"434",311,"ACCESS1-0","rcp45","early",0.211498304823548,0.220317702702417
"435",311,"ACCESS1-0","rcp45","mid",0.265911542610572,0.295332009789482
"436",311,"ACCESS1-0","rcp45","late",0.338979904087144,0.361873826680206
"437",311,"ACCESS1-0","rcp85","hist",0.169039913700108,0.149945398980333
"438",311,"ACCESS1-0","rcp85","early",0.222649869009092,0.237150973926788
"439",311,"ACCESS1-0","rcp85","mid",0.319306390301536,0.346318703814137
"440",311,"ACCESS1-0","rcp85","late",0.443650051017429,0.454530346371143
"441",311,"CanESM2","rcp45","hist",0.133531746031746,0.116608312012627
"442",311,"CanESM2","rcp45","early",0.189708224174244,0.202367400529831
"443",311,"CanESM2","rcp45","mid",0.249772050136128,0.26119659056475
"444",311,"CanESM2","rcp45","late",0.306247982365679,0.29820458682077
"445",311,"CanESM2","rcp85","hist",0.133905455386038,0.117822650479123
"446",311,"CanESM2","rcp85","early",0.19589176555196,0.203900765191615
"447",311,"CanESM2","rcp85","mid",0.293716289104639,0.292267534188386
"448",311,"CanESM2","rcp85","late",0.455186219805834,0.403834078931228
"449",311,"CCSM4","rcp45","hist",0.171399355319258,0.140163176728944
"450",311,"CCSM4","rcp45","early",0.24425309498125,0.214865685243428
"451",311,"CCSM4","rcp45","mid",0.285052267940617,0.263276188702793
"452",311,"CCSM4","rcp45","late",0.316570370177727,0.291867475806723
"453",311,"CCSM4","rcp85","hist",0.171391649971747,0.140285500685342
"454",311,"CCSM4","rcp85","early",0.263633649252581,0.239123501178365
"455",311,"CCSM4","rcp85","mid",0.335861329429291,0.301990139891151
"456",311,"CCSM4","rcp85","late",0.489746677050615,0.405181772194665
"457",311,"CNRM-CM5","rcp45","hist",0.142573329223815,0.134178368452014
"458",311,"CNRM-CM5","rcp45","early",0.171751232855602,0.189085231603186
"459",311,"CNRM-CM5","rcp45","mid",0.193846958956182,0.215428485369499
"460",311,"CNRM-CM5","rcp45","late",0.22717307132592,0.242322978669975
"461",311,"CNRM-CM5","rcp85","hist",0.142588739918837,0.134263966879324
"462",311,"CNRM-CM5","rcp85","early",0.180030949812503,0.197825675785228
"463",311,"CNRM-CM5","rcp85","mid",0.210974020136641,0.227362323717477
"464",311,"CNRM-CM5","rcp85","late",0.294362740128353,0.324711868485658
"465",311,"HadGEM2-ES","rcp45","hist",0.123482046540299,0.114445772174024
"466",311,"HadGEM2-ES","rcp45","early",0.171503056454513,0.17986631889978
"467",311,"HadGEM2-ES","rcp45","mid",0.244191131145015,0.269707429671859
"468",311,"HadGEM2-ES","rcp45","late",0.25733719274793,0.297819936347825
"469",311,"HadGEM2-ES","rcp85","hist",0.1236207427955,0.115525765800559
"470",311,"HadGEM2-ES","rcp85","early",0.179054939127755,0.193496434650905
"471",311,"HadGEM2-ES","rcp85","mid",0.247358992140546,0.284701403469946
"472",311,"HadGEM2-ES","rcp85","late",0.374867398347112,0.402091121155138
"473",311,"MPI-ESM-LR","rcp45","hist",0.129527854831253,0.122000435969449
"474",311,"MPI-ESM-LR","rcp45","early",0.15479786305029,0.161132264953297
"475",311,"MPI-ESM-LR","rcp45","mid",0.188334103868084,0.196560904857631
"476",311,"MPI-ESM-LR","rcp45","late",0.195510080159488,0.202445439503071
"477",311,"MPI-ESM-LR","rcp85","hist",0.129616466327631,0.122531667956306
"478",311,"MPI-ESM-LR","rcp85","early",0.167197051420352,0.175671340636724
"479",311,"MPI-ESM-LR","rcp85","mid",0.222841218472286,0.235019778567559
"480",311,"MPI-ESM-LR","rcp85","late",0.289970239261778,0.304725322252602
"481",312,"ACCESS1-0","rcp45","hist",0.218512490241998,0.230632250133031
"482",312,"ACCESS1-0","rcp45","early",0.260907884465261,0.334245255086079
"483",312,"ACCESS1-0","rcp45","mid",0.309674603174603,0.418112435153337
"484",312,"ACCESS1-0","rcp45","late",0.377019220744084,0.488826421693989
"485",312,"ACCESS1-0","rcp85","hist",0.218524199843872,0.230775223326409
"486",312,"ACCESS1-0","rcp85","early",0.26168410096279,0.332113598793869
"487",312,"ACCESS1-0","rcp85","mid",0.359213895394223,0.467110935598846
"488",312,"ACCESS1-0","rcp85","late",0.472663228031102,0.566668281265092
"489",312,"CanESM2","rcp45","hist",0.178758391881343,0.190196565701948
"490",312,"CanESM2","rcp45","early",0.221149622690606,0.29024584698427
"491",312,"CanESM2","rcp45","mid",0.276849076242519,0.362012692592001
"492",312,"CanESM2","rcp45","late",0.322226453500298,0.391741398366823
"493",312,"CanESM2","rcp85","hist",0.178832552693208,0.191162893041319
"494",312,"CanESM2","rcp85","early",0.230526671870934,0.312075677584161
"495",312,"CanESM2","rcp85","mid",0.306666536559979,0.36751409864741
"496",312,"CanESM2","rcp85","late",0.475048202437935,0.503633203454598
"497",312,"CCSM4","rcp45","hist",0.217416601613323,0.225978858504164
"498",312,"CCSM4","rcp45","early",0.283461878740567,0.302589056747773
"499",312,"CCSM4","rcp45","mid",0.321114493884986,0.361967585395007
"500",312,"CCSM4","rcp45","late",0.346124731253909,0.385851908389425
"501",312,"CCSM4","rcp85","hist",0.217291699193339,0.225556301892287
"502",312,"CCSM4","rcp85","early",0.307174082747853,0.342493864767111
"503",312,"CCSM4","rcp85","mid",0.369532916991933,0.402893956283018
"504",312,"CCSM4","rcp85","late",0.522766342031922,0.517515698174281
"505",312,"CNRM-CM5","rcp45","hist",0.183940671350507,0.215019666188045
"506",312,"CNRM-CM5","rcp45","early",0.211015092375748,0.285871444527037
"507",312,"CNRM-CM5","rcp45","mid",0.224702836325787,0.309904397667904
"508",312,"CNRM-CM5","rcp45","late",0.249535603763359,0.341136969642682
"509",312,"CNRM-CM5","rcp85","hist",0.184295862607338,0.215737321008178
"510",312,"CNRM-CM5","rcp85","early",0.218356492323705,0.300363307982868
"511",312,"CNRM-CM5","rcp85","mid",0.234733281290658,0.319389738121171
"512",312,"CNRM-CM5","rcp85","late",0.311792494685242,0.412086617871807
"513",312,"HadGEM2-ES","rcp45","hist",0.170097059588863,0.193600870174061
"514",312,"HadGEM2-ES","rcp45","early",0.205901118917512,0.282248874321399
"515",312,"HadGEM2-ES","rcp45","mid",0.275562321103305,0.374109086014005
"516",312,"HadGEM2-ES","rcp45","late",0.288166125195401,0.409244587919466
"517",312,"HadGEM2-ES","rcp85","hist",0.170249284413219,0.193343243884307
"518",312,"HadGEM2-ES","rcp85","early",0.219830340879521,0.303730230897201
"519",312,"HadGEM2-ES","rcp85","mid",0.273061930783242,0.387549499279691
"520",312,"HadGEM2-ES","rcp85","late",0.406578202588042,0.5226675492283
"521",312,"MPI-ESM-LR","rcp45","hist",0.177800156128025,0.208347291629618
"522",312,"MPI-ESM-LR","rcp45","early",0.185948737965131,0.23584833258622
"523",312,"MPI-ESM-LR","rcp45","mid",0.209762945615405,0.263710481866281
"524",312,"MPI-ESM-LR","rcp45","late",0.206375459365002,0.269036282319668
"525",312,"MPI-ESM-LR","rcp85","hist",0.177897736143638,0.207335747011446
"526",312,"MPI-ESM-LR","rcp85","early",0.198965651834504,0.249719851679593
"527",312,"MPI-ESM-LR","rcp85","mid",0.242649362477231,0.311975496519385
"528",312,"MPI-ESM-LR","rcp85","late",0.296444968996052,0.373094371778674
"529",313,"ACCESS1-0","rcp45","hist",0.207472196773044,0.166159901514711
"530",313,"ACCESS1-0","rcp45","early",0.240801776352624,0.221268056974108
"531",313,"ACCESS1-0","rcp45","mid",0.3008483271407,0.284327871272393
"532",313,"ACCESS1-0","rcp45","late",0.38265430346805,0.343512348204029
"533",313,"ACCESS1-0","rcp85","hist",0.20742511579376,0.16628343297087
"534",313,"ACCESS1-0","rcp85","early",0.251399535128349,0.232179561461084
"535",313,"ACCESS1-0","rcp85","mid",0.358173894233216,0.325658951847397
"536",313,"ACCESS1-0","rcp85","late",0.500808805859489,0.425559821017889
"537",313,"CanESM2","rcp45","hist",0.157947969155596,0.126611973160921
"538",313,"CanESM2","rcp45","early",0.210363965660576,0.192734387036321
"539",313,"CanESM2","rcp45","mid",0.275509280466908,0.233776891561618
"540",313,"CanESM2","rcp45","late",0.34303431024566,0.269903073733084
"541",313,"CanESM2","rcp85","hist",0.157929136763883,0.1267523307249
"542",313,"CanESM2","rcp85","early",0.215513479581276,0.189568435815636
"543",313,"CanESM2","rcp85","mid",0.326627750631988,0.266407198191946
"544",313,"CanESM2","rcp85","late",0.521551980692584,0.386652764866599
"545",313,"CCSM4","rcp45","hist",0.204071910893945,0.149920924080354
"546",313,"CCSM4","rcp45","early",0.282356254559644,0.206729134304356
"547",313,"CCSM4","rcp45","mid",0.322660372236643,0.241399143471157
"548",313,"CCSM4","rcp45","late",0.358590884103104,0.267173825817179
"549",313,"CCSM4","rcp85","hist",0.204090743285658,0.149721526390264
"550",313,"CCSM4","rcp85","early",0.304313508423678,0.227988607128027
"551",313,"CCSM4","rcp85","mid",0.382200505590336,0.284211397754905
"552",313,"CCSM4","rcp85","late",0.563682878395632,0.377668180034605
"553",313,"CNRM-CM5","rcp45","hist",0.169237797119153,0.143289779133799
"554",313,"CNRM-CM5","rcp45","early",0.195614682479089,0.189245705316358
"555",313,"CNRM-CM5","rcp45","mid",0.218030572945827,0.211276771569388
"556",313,"CNRM-CM5","rcp45","late",0.255010605364103,0.232152200174676
"557",313,"CNRM-CM5","rcp85","hist",0.169266045706724,0.143400750071094
"558",313,"CNRM-CM5","rcp85","early",0.203443443443443,0.194979310516042
"559",313,"CNRM-CM5","rcp85","mid",0.239423660949085,0.225864769618372
"560",313,"CNRM-CM5","rcp85","late",0.331441890099536,0.309365737146338
"561",313,"HadGEM2-ES","rcp45","hist",0.150017135779848,0.125867224563844
"562",313,"HadGEM2-ES","rcp45","early",0.1894374035052,0.173251802373621
"563",313,"HadGEM2-ES","rcp45","mid",0.265841434654994,0.241320227060298
"564",313,"HadGEM2-ES","rcp45","late",0.278651711041994,0.276635849635787
"565",313,"HadGEM2-ES","rcp85","hist",0.149998303388134,0.1263559516841
"566",313,"HadGEM2-ES","rcp85","early",0.198867808486453,0.19270254404526
"567",313,"HadGEM2-ES","rcp85","mid",0.265967662577832,0.262467796606578
"568",313,"HadGEM2-ES","rcp85","late",0.416160543410988,0.390465876870596
"569",313,"MPI-ESM-LR","rcp45","hist",0.151886547564514,0.134437056692682
"570",313,"MPI-ESM-LR","rcp45","early",0.176900883934782,0.166704605045412
"571",313,"MPI-ESM-LR","rcp45","mid",0.215925416942366,0.199480450082764
"572",313,"MPI-ESM-LR","rcp45","late",0.22216628014514,0.21060896417518
"573",313,"MPI-ESM-LR","rcp85","hist",0.152093703873365,0.134724596762968
"574",313,"MPI-ESM-LR","rcp85","early",0.191017967119662,0.179737960454099
"575",313,"MPI-ESM-LR","rcp85","mid",0.248447748596054,0.225635307359693
"576",313,"MPI-ESM-LR","rcp85","late",0.324036008839361,0.29109527810201
"577",314,"ACCESS1-0","rcp45","hist",0.184917323443054,0.175057739419956
"578",314,"ACCESS1-0","rcp45","early",0.222309148508731,0.238208103153792
"579",314,"ACCESS1-0","rcp45","mid",0.275564055014681,0.306100399392402
"580",314,"ACCESS1-0","rcp45","late",0.345433059753629,0.367212929230259
"581",314,"ACCESS1-0","rcp85","hist",0.184847782413846,0.174999992334112
"582",314,"ACCESS1-0","rcp85","early",0.228639313861845,0.244620146289923
"583",314,"ACCESS1-0","rcp85","mid",0.323590506361716,0.347761037837709
"584",314,"ACCESS1-0","rcp85","late",0.447622162642191,0.446109301446175
"585",314,"CanESM2","rcp45","hist",0.144121851336733,0.138892796486722
"586",314,"CanESM2","rcp45","early",0.196714830268377,0.211165227879751
"587",314,"CanESM2","rcp45","mid",0.253970921547417,0.261795522469031
"588",314,"CanESM2","rcp45","late",0.310231052214072,0.29476244501591
"589",314,"CanESM2","rcp85","hist",0.144334337814866,0.13947374234559
"590",314,"CanESM2","rcp85","early",0.200740483181373,0.20967638025435
"591",314,"CanESM2","rcp85","mid",0.297824911142018,0.290552398398326
"592",314,"CanESM2","rcp85","late",0.463552077470628,0.401821623145211
"593",314,"CCSM4","rcp45","hist",0.183690375006439,0.165118794237396
"594",314,"CCSM4","rcp45","early",0.25223046412198,0.22644160097511
"595",314,"CCSM4","rcp45","mid",0.292034332663679,0.267095699977379
"596",314,"CCSM4","rcp45","late",0.320815469931937,0.290705286461133
"597",314,"CCSM4","rcp85","hist",0.183814003502807,0.165219091779742
"598",314,"CCSM4","rcp85","early",0.273863197341987,0.252626767781373
"599",314,"CCSM4","rcp85","mid",0.342362720857158,0.307070363695465
"600",314,"CCSM4","rcp85","late",0.496816834350848,0.404253734458942
"601",314,"CNRM-CM5","rcp45","hist",0.153845361355793,0.154110406000697
"602",314,"CNRM-CM5","rcp45","early",0.183452132591562,0.205326916587724
"603",314,"CNRM-CM5","rcp45","mid",0.203936472982022,0.23064054899005
"604",314,"CNRM-CM5","rcp45","late",0.234341915699949,0.254290687646429
"605",314,"CNRM-CM5","rcp85","hist",0.15406943800546,0.154572501619765
"606",314,"CNRM-CM5","rcp85","early",0.191144465049194,0.212964388043727
"607",314,"CNRM-CM5","rcp85","mid",0.222521313037655,0.247056238855708
"608",314,"CNRM-CM5","rcp85","late",0.303056635421529,0.327743346140528
"609",314,"HadGEM2-ES","rcp45","hist",0.139228867253902,0.1410817066079
"610",314,"HadGEM2-ES","rcp45","early",0.178041776129398,0.189537229584692
"611",314,"HadGEM2-ES","rcp45","mid",0.246605045588008,0.265772694478859
"612",314,"HadGEM2-ES","rcp45","late",0.26146877281723,0.299580363610776
"613",314,"HadGEM2-ES","rcp85","hist",0.139329315407201,0.14136427615394
"614",314,"HadGEM2-ES","rcp85","early",0.188635836810385,0.20948073646883
"615",314,"HadGEM2-ES","rcp85","mid",0.249658089939731,0.282272952583363
"616",314,"HadGEM2-ES","rcp85","late",0.380226622656632,0.402489606917729
"617",314,"MPI-ESM-LR","rcp45","hist",0.141729446762479,0.149447411983504
"618",314,"MPI-ESM-LR","rcp45","early",0.167927419770257,0.187376442070581
"619",314,"MPI-ESM-LR","rcp45","mid",0.202395302117138,0.21877980883828
"620",314,"MPI-ESM-LR","rcp45","late",0.20773853499811,0.225489590913819
"621",314,"MPI-ESM-LR","rcp85","hist",0.141729446762479,0.14950240688351
"622",314,"MPI-ESM-LR","rcp85","early",0.178634162674496,0.196153966420227
"623",314,"MPI-ESM-LR","rcp85","mid",0.232520733529078,0.247117272842584
"624",314,"MPI-ESM-LR","rcp85","late",0.299938623072325,0.314099871330932
"625",315,"ACCESS1-0","rcp45","hist",0.210572352158205,0.174164878287007
"626",315,"ACCESS1-0","rcp45","early",0.244540311846359,0.221662787762203
