"","cuid","stage","model","rcp","period","p_j","n_j"
"16578",783,"marine_rearing","CCSM4","rcp45","early",0.391666666666667,822
"16579",783,"marine_rearing","CCSM4","rcp45","mid",0.448148148148148,822
"16580",783,"marine_rearing","CCSM4","rcp45","late",0.486590038314176,822
"16581",783,"marine_rearing","CCSM4","rcp85","hist",0.287345679012346,822
"16582",783,"marine_rearing","CCSM4","rcp85","early",0.411728395061728,822
"16583",783,"marine_rearing","CCSM4","rcp85","mid",0.514197530864198,822
"16584",783,"marine_rearing","CCSM4","rcp85","late",0.748722860791826,822
"16585",783,"marine_rearing","CNRM-CM5","rcp45","hist",0.227777777777778,822
"16586",783,"marine_rearing","CNRM-CM5","rcp45","early",0.247530864197531,822
"16587",783,"marine_rearing","CNRM-CM5","rcp45","mid",0.274074074074074,822
"16588",783,"marine_rearing","CNRM-CM5","rcp45","late",0.31992337164751,822
"16589",783,"marine_rearing","CNRM-CM5","rcp85","hist",0.227777777777778,822
"16590",783,"marine_rearing","CNRM-CM5","rcp85","early",0.259259259259259,822
"16591",783,"marine_rearing","CNRM-CM5","rcp85","mid",0.299382716049383,822
"16592",783,"marine_rearing","CNRM-CM5","rcp85","late",0.392081736909323,822
"16593",783,"marine_rearing","HadGEM2-ES","rcp45","hist",0.208024691358025,822
"16594",783,"marine_rearing","HadGEM2-ES","rcp45","early",0.253086419753086,822
"16595",783,"marine_rearing","HadGEM2-ES","rcp45","mid",0.338888888888889,822
"16596",783,"marine_rearing","HadGEM2-ES","rcp45","late",0.331622879036672,822
"16597",783,"marine_rearing","HadGEM2-ES","rcp85","hist",0.208024691358025,822
"16598",783,"marine_rearing","HadGEM2-ES","rcp85","early",0.258641975308642,822
"16599",783,"marine_rearing","HadGEM2-ES","rcp85","mid",0.317901234567901,822
"16600",783,"marine_rearing","HadGEM2-ES","rcp85","late",0.498084291187739,822
"16601",783,"marine_rearing","MPI-ESM-LR","rcp45","hist",0.215432098765432,822
"16602",783,"marine_rearing","MPI-ESM-LR","rcp45","early",0.238271604938272,822
"16603",783,"marine_rearing","MPI-ESM-LR","rcp45","mid",0.28858024691358,822
"16604",783,"marine_rearing","MPI-ESM-LR","rcp45","late",0.283844189016603,822
"16605",783,"marine_rearing","MPI-ESM-LR","rcp85","hist",0.215432098765432,822
"16606",783,"marine_rearing","MPI-ESM-LR","rcp85","early",0.254320987654321,822
"16607",783,"marine_rearing","MPI-ESM-LR","rcp85","mid",0.325308641975309,822
"16608",783,"marine_rearing","MPI-ESM-LR","rcp85","late",0.41698595146871,822
"16609",783,"adult_migration","ACCESS1-0","rcp45","hist",0.0309748427672956,265
"16610",783,"adult_migration","ACCESS1-0","rcp45","early",0.0250314465408805,265
"16611",783,"adult_migration","ACCESS1-0","rcp45","mid",0.0194025157232704,265
"16612",783,"adult_migration","ACCESS1-0","rcp45","late",0.0187146892655367,265
"16613",783,"adult_migration","ACCESS1-0","rcp85","hist",0.0306603773584906,265
"16614",783,"adult_migration","ACCESS1-0","rcp85","early",0.0161949685534591,265
"16615",783,"adult_migration","ACCESS1-0","rcp85","mid",0.0158490566037736,265
"16616",783,"adult_migration","ACCESS1-0","rcp85","late",0.0443952234206472,265
"16617",783,"adult_migration","CanESM2","rcp45","hist",0.0204716981132075,265
"16618",783,"adult_migration","CanESM2","rcp45","early",0.00550314465408805,265
"16619",783,"adult_migration","CanESM2","rcp45","mid",0.0107547169811321,265
"16620",783,"adult_migration","CanESM2","rcp45","late",0.0120056497175141,265
"16621",783,"adult_migration","CanESM2","rcp85","hist",0.0205345911949686,265
"16622",783,"adult_migration","CanESM2","rcp85","early",0.00345911949685535,265
"16623",783,"adult_migration","CanESM2","rcp85","mid",0.0132704402515723,265
"16624",783,"adult_migration","CanESM2","rcp85","late",0.0531587057010786,265
"16625",783,"adult_migration","CCSM4","rcp45","hist",0.0240566037735849,265
"16626",783,"adult_migration","CCSM4","rcp45","early",0.00880503144654088,265
"16627",783,"adult_migration","CCSM4","rcp45","mid",0.010377358490566,265
"16628",783,"adult_migration","CCSM4","rcp45","late",0.0146700051361068,265
"16629",783,"adult_migration","CCSM4","rcp85","hist",0.0241194968553459,265
"16630",783,"adult_migration","CCSM4","rcp85","early",0.0230188679245283,265
"16631",783,"adult_migration","CCSM4","rcp85","mid",0.0204088050314465,265
"16632",783,"adult_migration","CCSM4","rcp85","late",0.0404468412942989,265
"16633",783,"adult_migration","CNRM-CM5","rcp45","hist",0.0247798742138365,265
"16634",783,"adult_migration","CNRM-CM5","rcp45","early",0.0108176100628931,265
"16635",783,"adult_migration","CNRM-CM5","rcp45","mid",0.00638364779874214,265
"16636",783,"adult_migration","CNRM-CM5","rcp45","late",0.00491140215716487,265
"16637",783,"adult_migration","CNRM-CM5","rcp85","hist",0.024874213836478,265
"16638",783,"adult_migration","CNRM-CM5","rcp85","early",0.0207232704402516,265
"16639",783,"adult_migration","CNRM-CM5","rcp85","mid",0.00455974842767296,265
"16640",783,"adult_migration","CNRM-CM5","rcp85","late",0.022085259373395,265
"16641",783,"adult_migration","HadGEM2-ES","rcp45","hist",0.0276100628930818,265
"16642",783,"adult_migration","HadGEM2-ES","rcp45","early",0.00748427672955975,265
"16643",783,"adult_migration","HadGEM2-ES","rcp45","mid",0.0119182389937107,265
"16644",783,"adult_migration","HadGEM2-ES","rcp45","late",0.0185541859270673,265
"16645",783,"adult_migration","HadGEM2-ES","rcp85","hist",0.0273270440251572,265
"16646",783,"adult_migration","HadGEM2-ES","rcp85","early",0.014622641509434,265
"16647",783,"adult_migration","HadGEM2-ES","rcp85","mid",0.015251572327044,265
"16648",783,"adult_migration","HadGEM2-ES","rcp85","late",0.0616011813045711,265
"16649",783,"adult_migration","MPI-ESM-LR","rcp45","hist",0.0184905660377358,265
"16650",783,"adult_migration","MPI-ESM-LR","rcp45","early",0.00537735849056604,265
"16651",783,"adult_migration","MPI-ESM-LR","rcp45","mid",0.00836477987421384,265
"16652",783,"adult_migration","MPI-ESM-LR","rcp45","late",0.00763995891114535,265
"16653",783,"adult_migration","MPI-ESM-LR","rcp85","hist",0.0188993710691824,265
"16654",783,"adult_migration","MPI-ESM-LR","rcp85","early",0.00276729559748428,265
"16655",783,"adult_migration","MPI-ESM-LR","rcp85","mid",0.00893081761006289,265
"16656",783,"adult_migration","MPI-ESM-LR","rcp85","late",0.0242681047765794,265
"16657",783,"spawning","ACCESS1-0","rcp45","hist",0.00416666666666667,40
"16658",783,"spawning","ACCESS1-0","rcp45","early",0.015,40
"16659",783,"spawning","ACCESS1-0","rcp45","mid",0.01875,40
"16660",783,"spawning","ACCESS1-0","rcp45","late",0.0466666666666667,40
"16661",783,"spawning","ACCESS1-0","rcp85","hist",0.00375,40
"16662",783,"spawning","ACCESS1-0","rcp85","early",0.0104166666666667,40
"16663",783,"spawning","ACCESS1-0","rcp85","mid",0.0208333333333333,40
"16664",783,"spawning","ACCESS1-0","rcp85","late",0.12375,40
"16665",783,"spawning","CanESM2","rcp45","hist",0.00416666666666667,40
"16666",783,"spawning","CanESM2","rcp45","early",0.0166666666666667,40
"16667",783,"spawning","CanESM2","rcp45","mid",0.0270833333333333,40
"16668",783,"spawning","CanESM2","rcp45","late",0.04125,40
"16669",783,"spawning","CanESM2","rcp85","hist",0.000833333333333333,40
"16670",783,"spawning","CanESM2","rcp85","early",0.0208333333333333,40
"16671",783,"spawning","CanESM2","rcp85","mid",0.0475,40
"16672",783,"spawning","CanESM2","rcp85","late",0.14625,40
"16673",783,"spawning","CCSM4","rcp45","hist",0.01375,40
"16674",783,"spawning","CCSM4","rcp45","early",0.000416666666666667,40
"16675",783,"spawning","CCSM4","rcp45","mid",0.0116666666666667,40
"16676",783,"spawning","CCSM4","rcp45","late",0.00666666666666667,40
"16677",783,"spawning","CCSM4","rcp85","hist",0.01375,40
"16678",783,"spawning","CCSM4","rcp85","early",0.00375,40
"16679",783,"spawning","CCSM4","rcp85","mid",0.0308333333333333,40
"16680",783,"spawning","CCSM4","rcp85","late",0.0729166666666667,40
"16681",783,"spawning","CNRM-CM5","rcp45","hist",0,40
"16682",783,"spawning","CNRM-CM5","rcp45","early",0.025,40
"16683",783,"spawning","CNRM-CM5","rcp45","mid",0.0316666666666667,40
"16684",783,"spawning","CNRM-CM5","rcp45","late",0.0329166666666667,40
"16685",783,"spawning","CNRM-CM5","rcp85","hist",0.00125,40
"16686",783,"spawning","CNRM-CM5","rcp85","early",0.0183333333333333,40
"16687",783,"spawning","CNRM-CM5","rcp85","mid",0.0254166666666667,40
"16688",783,"spawning","CNRM-CM5","rcp85","late",0.119583333333333,40
"16689",783,"spawning","HadGEM2-ES","rcp45","hist",0.000833333333333333,40
"16690",783,"spawning","HadGEM2-ES","rcp45","early",0.00333333333333333,40
"16691",783,"spawning","HadGEM2-ES","rcp45","mid",0.0125,40
"16692",783,"spawning","HadGEM2-ES","rcp45","late",0.0483333333333333,40
"16693",783,"spawning","HadGEM2-ES","rcp85","hist",0.00416666666666667,40
"16694",783,"spawning","HadGEM2-ES","rcp85","early",0.00666666666666667,40
"16695",783,"spawning","HadGEM2-ES","rcp85","mid",0.03375,40
"16696",783,"spawning","HadGEM2-ES","rcp85","late",0.149583333333333,40
"16697",783,"spawning","MPI-ESM-LR","rcp45","hist",0.00541666666666667,40
"16698",783,"spawning","MPI-ESM-LR","rcp45","early",0.00541666666666667,40
"16699",783,"spawning","MPI-ESM-LR","rcp45","mid",0.00833333333333333,40
"16700",783,"spawning","MPI-ESM-LR","rcp45","late",0.01,40
"16701",783,"spawning","MPI-ESM-LR","rcp85","hist",0.00541666666666667,40
"16702",783,"spawning","MPI-ESM-LR","rcp85","early",0.0120833333333333,40
"16703",783,"spawning","MPI-ESM-LR","rcp85","mid",0.0216666666666667,40
"16704",783,"spawning","MPI-ESM-LR","rcp85","late",0.0679166666666667,40
"16705",784,"eggs_alevin","ACCESS1-0","rcp45","hist",0.359885057471264,145
"16706",784,"eggs_alevin","ACCESS1-0","rcp45","early",0.416551724137931,145
"16707",784,"eggs_alevin","ACCESS1-0","rcp45","mid",0.473103448275862,145
"16708",784,"eggs_alevin","ACCESS1-0","rcp45","late",0.530689655172414,145
"16709",784,"eggs_alevin","ACCESS1-0","rcp85","hist",0.359770114942529,145
"16710",784,"eggs_alevin","ACCESS1-0","rcp85","early",0.42448275862069,145
"16711",784,"eggs_alevin","ACCESS1-0","rcp85","mid",0.502068965517241,145
"16712",784,"eggs_alevin","ACCESS1-0","rcp85","late",0.629540229885057,145
"16713",784,"eggs_alevin","CanESM2","rcp45","hist",0.347586206896552,145
"16714",784,"eggs_alevin","CanESM2","rcp45","early",0.427011494252874,145
"16715",784,"eggs_alevin","CanESM2","rcp45","mid",0.441724137931034,145
"16716",784,"eggs_alevin","CanESM2","rcp45","late",0.506436781609195,145
"16717",784,"eggs_alevin","CanESM2","rcp85","hist",0.349195402298851,145
"16718",784,"eggs_alevin","CanESM2","rcp85","early",0.433563218390805,145
"16719",784,"eggs_alevin","CanESM2","rcp85","mid",0.497241379310345,145
"16720",784,"eggs_alevin","CanESM2","rcp85","late",0.61264367816092,145
"16721",784,"eggs_alevin","CCSM4","rcp45","hist",0.354252873563218,145
"16722",784,"eggs_alevin","CCSM4","rcp45","early",0.392183908045977,145
"16723",784,"eggs_alevin","CCSM4","rcp45","mid",0.436091954022989,145
"16724",784,"eggs_alevin","CCSM4","rcp45","late",0.461724137931035,145
"16725",784,"eggs_alevin","CCSM4","rcp85","hist",0.355862068965517,145
"16726",784,"eggs_alevin","CCSM4","rcp85","early",0.417931034482759,145
"16727",784,"eggs_alevin","CCSM4","rcp85","mid",0.481609195402299,145
"16728",784,"eggs_alevin","CCSM4","rcp85","late",0.57816091954023,145
"16729",784,"eggs_alevin","CNRM-CM5","rcp45","hist",0.353103448275862,145
"16730",784,"eggs_alevin","CNRM-CM5","rcp45","early",0.411609195402299,145
"16731",784,"eggs_alevin","CNRM-CM5","rcp45","mid",0.453218390804598,145
"16732",784,"eggs_alevin","CNRM-CM5","rcp45","late",0.450229885057471,145
"16733",784,"eggs_alevin","CNRM-CM5","rcp85","hist",0.353563218390805,145
"16734",784,"eggs_alevin","CNRM-CM5","rcp85","early",0.43264367816092,145
"16735",784,"eggs_alevin","CNRM-CM5","rcp85","mid",0.458390804597701,145
"16736",784,"eggs_alevin","CNRM-CM5","rcp85","late",0.570114942528736,145
"16737",784,"eggs_alevin","HadGEM2-ES","rcp45","hist",0.343218390804598,145
"16738",784,"eggs_alevin","HadGEM2-ES","rcp45","early",0.401494252873563,145
"16739",784,"eggs_alevin","HadGEM2-ES","rcp45","mid",0.44735632183908,145
"16740",784,"eggs_alevin","HadGEM2-ES","rcp45","late",0.520344827586207,145
"16741",784,"eggs_alevin","HadGEM2-ES","rcp85","hist",0.343333333333333,145
"16742",784,"eggs_alevin","HadGEM2-ES","rcp85","early",0.418735632183908,145
"16743",784,"eggs_alevin","HadGEM2-ES","rcp85","mid",0.511034482758621,145
"16744",784,"eggs_alevin","HadGEM2-ES","rcp85","late",0.646551724137931,145
"16745",784,"eggs_alevin","MPI-ESM-LR","rcp45","hist",0.366666666666667,145
"16746",784,"eggs_alevin","MPI-ESM-LR","rcp45","early",0.402298850574713,145
"16747",784,"eggs_alevin","MPI-ESM-LR","rcp45","mid",0.431954022988506,145
"16748",784,"eggs_alevin","MPI-ESM-LR","rcp45","late",0.461954022988506,145
"16749",784,"eggs_alevin","MPI-ESM-LR","rcp85","hist",0.366781609195402,145
"16750",784,"eggs_alevin","MPI-ESM-LR","rcp85","early",0.409770114942529,145
"16751",784,"eggs_alevin","MPI-ESM-LR","rcp85","mid",0.46183908045977,145
"16752",784,"eggs_alevin","MPI-ESM-LR","rcp85","late",0.544367816091954,145
"16753",784,"fw_rearing","ACCESS1-0","rcp45","hist",0.0496900333810205,699
"16754",784,"fw_rearing","ACCESS1-0","rcp45","early",0.0955054840247973,699
"16755",784,"fw_rearing","ACCESS1-0","rcp45","mid",0.128242727706247,699
"16756",784,"fw_rearing","ACCESS1-0","rcp45","late",0.158886916210485,699
"16757",784,"fw_rearing","ACCESS1-0","rcp85","hist",0.0497257987601335,699
"16758",784,"fw_rearing","ACCESS1-0","rcp85","early",0.0937768240343348,699
"16759",784,"fw_rearing","ACCESS1-0","rcp85","mid",0.153886504530281,699
"16760",784,"fw_rearing","ACCESS1-0","rcp85","late",0.221642747941017,699
"16761",784,"fw_rearing","CanESM2","rcp45","hist",0.0386504530281354,699
"16762",784,"fw_rearing","CanESM2","rcp45","early",0.0953266571292322,699
"16763",784,"fw_rearing","CanESM2","rcp45","mid",0.130090605627086,699
"16764",784,"fw_rearing","CanESM2","rcp45","late",0.149405730630764,699
"16765",784,"fw_rearing","CanESM2","rcp85","hist",0.0391869337148307,699
"16766",784,"fw_rearing","CanESM2","rcp85","early",0.098652837386743,699
"16767",784,"fw_rearing","CanESM2","rcp85","mid",0.147579876013352,699
"16768",784,"fw_rearing","CanESM2","rcp85","late",0.228990974996301,699
"16769",784,"fw_rearing","CCSM4","rcp45","hist",0.0465903671912256,699
"16770",784,"fw_rearing","CCSM4","rcp45","early",0.0819504053409633,699
"16771",784,"fw_rearing","CCSM4","rcp45","mid",0.120827372436815,699
"16772",784,"fw_rearing","CCSM4","rcp45","late",0.133858558958426,699
"16773",784,"fw_rearing","CCSM4","rcp85","hist",0.0466738197424893,699
"16774",784,"fw_rearing","CCSM4","rcp85","early",0.0985693848354793,699
"16775",784,"fw_rearing","CCSM4","rcp85","mid",0.157367668097282,699
"16776",784,"fw_rearing","CCSM4","rcp85","late",0.205454455787345,699
"16777",784,"fw_rearing","CNRM-CM5","rcp45","hist",0.0514544587505961,699
"16778",784,"fw_rearing","CNRM-CM5","rcp45","early",0.0842393896041965,699
"16779",784,"fw_rearing","CNRM-CM5","rcp45","mid",0.113853123509776,699
"16780",784,"fw_rearing","CNRM-CM5","rcp45","late",0.107326034423238,699
"16781",784,"fw_rearing","CNRM-CM5","rcp85","hist",0.0516571292322365,699
"16782",784,"fw_rearing","CNRM-CM5","rcp85","early",0.0959585121602289,699
"16783",784,"fw_rearing","CNRM-CM5","rcp85","mid",0.111146876490224,699
"16784",784,"fw_rearing","CNRM-CM5","rcp85","late",0.176357449326823,699
"16785",784,"fw_rearing","HadGEM2-ES","rcp45","hist",0.0404029566046733,699
"16786",784,"fw_rearing","HadGEM2-ES","rcp45","early",0.0914163090128755,699
"16787",784,"fw_rearing","HadGEM2-ES","rcp45","mid",0.129744873628994,699
"16788",784,"fw_rearing","HadGEM2-ES","rcp45","late",0.15878828229028,699
"16789",784,"fw_rearing","HadGEM2-ES","rcp85","hist",0.0416666666666667,699
"16790",784,"fw_rearing","HadGEM2-ES","rcp85","early",0.098652837386743,699
"16791",784,"fw_rearing","HadGEM2-ES","rcp85","mid",0.155209823557463,699
"16792",784,"fw_rearing","HadGEM2-ES","rcp85","late",0.243058637865562,699
"16793",784,"fw_rearing","MPI-ESM-LR","rcp45","hist",0.0411659513590844,699
"16794",784,"fw_rearing","MPI-ESM-LR","rcp45","early",0.0785169289461135,699
"16795",784,"fw_rearing","MPI-ESM-LR","rcp45","mid",0.106950405340963,699
"16796",784,"fw_rearing","MPI-ESM-LR","rcp45","late",0.112479656753958,699
"16797",784,"fw_rearing","MPI-ESM-LR","rcp85","hist",0.0408917501192179,699
"16798",784,"fw_rearing","MPI-ESM-LR","rcp85","early",0.0716022889842632,699
"16799",784,"fw_rearing","MPI-ESM-LR","rcp85","mid",0.125107296137339,699
"16800",784,"fw_rearing","MPI-ESM-LR","rcp85","late",0.174545051043054,699
"16801",784,"early_marine","ACCESS1-0","rcp45","hist",0.320833333333333,181
"16802",784,"early_marine","ACCESS1-0","rcp45","early",0.476388888888889,181
"16803",784,"early_marine","ACCESS1-0","rcp45","mid",0.625,181
"16804",784,"early_marine","ACCESS1-0","rcp45","late",0.798611111111111,181
"16805",784,"early_marine","ACCESS1-0","rcp85","hist",0.320833333333333,181
"16806",784,"early_marine","ACCESS1-0","rcp85","early",0.547222222222222,181
"16807",784,"early_marine","ACCESS1-0","rcp85","mid",0.7375,181
"16808",784,"early_marine","ACCESS1-0","rcp85","late",0.920833333333333,181
"16809",784,"early_marine","CanESM2","rcp45","hist",0.188888888888889,181
"16810",784,"early_marine","CanESM2","rcp45","early",0.265277777777778,181
"16811",784,"early_marine","CanESM2","rcp45","mid",0.334722222222222,181
"16812",784,"early_marine","CanESM2","rcp45","late",0.404166666666667,181
"16813",784,"early_marine","CanESM2","rcp85","hist",0.188888888888889,181
"16814",784,"early_marine","CanESM2","rcp85","early",0.259722222222222,181
"16815",784,"early_marine","CanESM2","rcp85","mid",0.363888888888889,181
"16816",784,"early_marine","CanESM2","rcp85","late",0.545833333333333,181
"16817",784,"early_marine","CCSM4","rcp45","hist",0.258333333333333,181
"16818",784,"early_marine","CCSM4","rcp45","early",0.344444444444444,181
"16819",784,"early_marine","CCSM4","rcp45","mid",0.352777777777778,181
"16820",784,"early_marine","CCSM4","rcp45","late",0.466666666666667,181
"16821",784,"early_marine","CCSM4","rcp85","hist",0.258333333333333,181
"16822",784,"early_marine","CCSM4","rcp85","early",0.363888888888889,181
"16823",784,"early_marine","CCSM4","rcp85","mid",0.425,181
"16824",784,"early_marine","CCSM4","rcp85","late",0.597222222222222,181
"16825",784,"early_marine","CNRM-CM5","rcp45","hist",0.266666666666667,181
"16826",784,"early_marine","CNRM-CM5","rcp45","early",0.325,181
